2017-10-09 23:58:02 INFO  LibServer:111 - Output to 127.0.0.1:59618 The Title Does Not Exists! Please add it to the library
@2017-10-10 00:59:09 INFO  String:81 - Operation:Apply OutStanding Fee;Fee Info:[4,0];State:Success
@2017-10-10 00:59:09 INFO  String:91 - Operation:Initialize FeeTable;FeeTable: [[0,5], [4,0]]
@2017-10-10 00:59:09 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:59804] Client Socket: [59804 ]

@2017-10-10 00:59:09 INFO  LibClient:32 - 59804 : Connected to server: /127.0.0.1
@2017-10-10 00:59:09 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 00:59:09 INFO  LibClient:33 - 59804 : Connected to portid: 59804
@2017-10-10 00:59:09 INFO  LibServer:102 - Input from 127.0.0.1:59804 Hello
@2017-10-10 00:59:09 INFO  LibServer:119 - Output to 127.0.0.1:59804 Who Are you?Clerk or User?

@2017-10-10 00:59:09 INFO  LibServer:102 - Input from 127.0.0.1:59804 Clerk
@2017-10-10 00:59:09 INFO  LibServer:111 - Output to 127.0.0.1:59804 Please Input The Password:

@2017-10-10 00:59:09 INFO  LibServer:102 - Input from 127.0.0.1:59804 admin
@2017-10-10 00:59:09 INFO  LibServer:111 - Output to 127.0.0.1:59804 What can I do for you?Menu:Create User/Title/Item,Delete User/Title/Item,Monitor System.

@2017-10-10 00:59:09 INFO  LibServer:102 - Input from 127.0.0.1:59804 Create title
@2017-10-10 00:59:09 INFO  LibServer:111 - Output to 127.0.0.1:59804 Please Input Title Info:'ISBN,title'

@2017-10-10 00:59:09 INFO  LibServer:102 - Input from 127.0.0.1:59804 777788899,wrong
@2017-10-10 00:59:09 INFO  LibServer:111 - Output to 127.0.0.1:59804 Your input should in this format:'ISBN,title',ISBN should be a 13-digit number

@2017-10-10 00:59:09 INFO  LibClient:32 - 59805 : Connected to server: /127.0.0.1
@2017-10-10 00:59:09 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:59805] Client Socket: [59805 ]

@2017-10-10 00:59:09 INFO  LibClient:33 - 59805 : Connected to portid: 59805
@2017-10-10 00:59:09 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 00:59:09 INFO  LibServer:102 - Input from 127.0.0.1:59805 Hello
@2017-10-10 00:59:09 INFO  LibServer:119 - Output to 127.0.0.1:59805 Who Are you?Clerk or User?

@2017-10-10 00:59:09 INFO  LibServer:102 - Input from 127.0.0.1:59805 Clerk
@2017-10-10 00:59:09 INFO  LibServer:111 - Output to 127.0.0.1:59805 Please Input The Password:

@2017-10-10 00:59:09 INFO  LibServer:102 - Input from 127.0.0.1:59805 admin
@2017-10-10 00:59:09 INFO  LibServer:111 - Output to 127.0.0.1:59805 What can I do for you?Menu:Create User/Title/Item,Delete User/Title/Item,Monitor System.

@2017-10-10 00:59:09 INFO  LibServer:102 - Input from 127.0.0.1:59805 Create title
@2017-10-10 00:59:09 INFO  LibServer:111 - Output to 127.0.0.1:59805 Please Input Title Info:'ISBN,title'

@2017-10-10 00:59:09 INFO  LibServer:102 - Input from 127.0.0.1:59805 '123456789985,gud book'
@2017-10-10 00:59:09 INFO  String:49 - Operation:Create New Title;Title Info:['123456789985,gud book'];State:Success
@2017-10-10 00:59:09 INFO  LibServer:111 - Output to 127.0.0.1:59805 Success!

@2017-10-10 00:59:09 INFO  LibClient:32 - 59806 : Connected to server: /127.0.0.1
@2017-10-10 00:59:09 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:59806] Client Socket: [59806 ]

@2017-10-10 00:59:09 INFO  LibClient:33 - 59806 : Connected to portid: 59806
@2017-10-10 00:59:09 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 00:59:09 INFO  LibServer:102 - Input from 127.0.0.1:59806 Hello
@2017-10-10 00:59:09 INFO  LibServer:119 - Output to 127.0.0.1:59806 Who Are you?Clerk or User?

@2017-10-10 00:59:09 INFO  LibServer:102 - Input from 127.0.0.1:59806 Clerk
@2017-10-10 00:59:09 INFO  LibServer:111 - Output to 127.0.0.1:59806 Please Input The Password:

@2017-10-10 00:59:09 INFO  LibServer:102 - Input from 127.0.0.1:59806 admin
@2017-10-10 00:59:09 INFO  LibServer:111 - Output to 127.0.0.1:59806 What can I do for you?Menu:Create User/Title/Item,Delete User/Title/Item,Monitor System.

@2017-10-10 00:59:09 INFO  LibServer:102 - Input from 127.0.0.1:59806 Create title
@2017-10-10 00:59:09 INFO  LibServer:111 - Output to 127.0.0.1:59806 Please Input Title Info:'ISBN,title'

@2017-10-10 00:59:09 INFO  LibServer:102 - Input from 127.0.0.1:59806 9781442668584,Harry Potter
@2017-10-10 00:59:09 INFO  String:52 - Operation:Create New Title;Title Info:[9781442668584,Harry Potter];State:Fail;Reason:The ISBN already existed.
@2017-10-10 00:59:09 INFO  LibServer:111 - Output to 127.0.0.1:59806 The Title Already Exists!

@2017-10-10 01:00:14 INFO  LibServer:34 - Binding to port 5050
@2017-10-10 01:00:14 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 01:00:14 INFO  LibServer:48 - Server started: ServerSocket[addr=0.0.0.0/0.0.0.0,localport=5050] 11
@2017-10-10 01:00:14 INFO  String:25 - Operation:Initialize UserTable;UserTable: [[0,Rob@carleton.ca,Rob], [1,Jenny@carleton.ca,Jenny], [2,Alice@carleton.ca,Alice], [3,John@carleton.ca,John], [4,Gail@carleton.ca,Gail]]
@2017-10-10 01:00:14 INFO  String:28 - Operation:Initialize TitleTable;TitleTable: [[9781442668584,Harry Potter], [9781442616899,Percy Jackson], [9781442667181,Silence of the Lambs], [9781611687910,Lord of the Rings], [9781317594277,Atlas Shrugged]]
@2017-10-10 01:00:14 INFO  String:27 - Operation:Initialize ItemTable;ItemTable: [[0,9781442668584,1], [1,9781442616899,1], [2,9781442667181,1], [3,9781611687910,1]]
@2017-10-10 01:00:14 INFO  String:27 - Operation:Initialize LoanTable;LoanTable: [[4,9781442668584,1,2017-10-10 01:00:14,0]]
@2017-10-10 01:00:14 INFO  String:81 - Operation:Apply OutStanding Fee;Fee Info:[4,0];State:Success
@2017-10-10 01:00:14 INFO  String:91 - Operation:Initialize FeeTable;FeeTable: [[0,5], [4,0]]
@2017-10-10 01:00:14 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:59809] Client Socket: [59809 ]

@2017-10-10 01:00:14 INFO  LibClient:32 - 59809 : Connected to server: /127.0.0.1
@2017-10-10 01:00:14 INFO  LibClient:33 - 59809 : Connected to portid: 59809
@2017-10-10 01:00:14 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 01:00:14 INFO  LibServer:102 - Input from 127.0.0.1:59809 Hello
@2017-10-10 01:00:14 INFO  LibServer:119 - Output to 127.0.0.1:59809 Who Are you?Clerk or User?

@2017-10-10 01:00:14 INFO  LibServer:102 - Input from 127.0.0.1:59809 Clerk
@2017-10-10 01:00:14 INFO  LibServer:111 - Output to 127.0.0.1:59809 Please Input The Password:

@2017-10-10 01:00:14 INFO  LibServer:102 - Input from 127.0.0.1:59809 admin
@2017-10-10 01:00:14 INFO  LibServer:111 - Output to 127.0.0.1:59809 What can I do for you?Menu:Create User/Title/Item,Delete User/Title/Item,Monitor System.

@2017-10-10 01:00:14 INFO  LibServer:102 - Input from 127.0.0.1:59809 Create title
@2017-10-10 01:00:14 INFO  LibServer:111 - Output to 127.0.0.1:59809 Please Input Title Info:'ISBN,title'

@2017-10-10 01:00:14 INFO  LibServer:102 - Input from 127.0.0.1:59809 777788899,wrong
@2017-10-10 01:00:14 INFO  LibServer:111 - Output to 127.0.0.1:59809 Your input should in this format:'ISBN,title',ISBN should be a 13-digit number

@2017-10-10 01:00:43 INFO  LibServer:34 - Binding to port 5050
@2017-10-10 01:00:43 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 01:00:43 INFO  LibServer:48 - Server started: ServerSocket[addr=0.0.0.0/0.0.0.0,localport=5050] 11
@2017-10-10 01:00:43 INFO  String:25 - Operation:Initialize UserTable;UserTable: [[0,Rob@carleton.ca,Rob], [1,Jenny@carleton.ca,Jenny], [2,Alice@carleton.ca,Alice], [3,John@carleton.ca,John], [4,Gail@carleton.ca,Gail]]
@2017-10-10 01:00:43 INFO  String:28 - Operation:Initialize TitleTable;TitleTable: [[9781442668584,Harry Potter], [9781442616899,Percy Jackson], [9781442667181,Silence of the Lambs], [9781611687910,Lord of the Rings], [9781317594277,Atlas Shrugged]]
@2017-10-10 01:00:43 INFO  String:27 - Operation:Initialize ItemTable;ItemTable: [[0,9781442668584,1], [1,9781442616899,1], [2,9781442667181,1], [3,9781611687910,1]]
@2017-10-10 01:00:43 INFO  String:27 - Operation:Initialize LoanTable;LoanTable: [[4,9781442668584,1,2017-10-10 01:00:43,0]]
@2017-10-10 01:00:43 INFO  String:81 - Operation:Apply OutStanding Fee;Fee Info:[4,0];State:Success
@2017-10-10 01:00:43 INFO  String:91 - Operation:Initialize FeeTable;FeeTable: [[0,5], [4,0]]
@2017-10-10 01:00:43 INFO  LibClient:32 - 59813 : Connected to server: /127.0.0.1
@2017-10-10 01:00:43 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:59813] Client Socket: [59813 ]

@2017-10-10 01:00:43 INFO  LibClient:33 - 59813 : Connected to portid: 59813
@2017-10-10 01:00:43 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 01:00:43 INFO  LibServer:102 - Input from 127.0.0.1:59813 Hello
@2017-10-10 01:00:43 INFO  LibServer:119 - Output to 127.0.0.1:59813 Who Are you?Clerk or User?

@2017-10-10 01:00:43 INFO  LibServer:102 - Input from 127.0.0.1:59813 Clerk
@2017-10-10 01:00:43 INFO  LibServer:111 - Output to 127.0.0.1:59813 Please Input The Password:

@2017-10-10 01:00:43 INFO  LibServer:102 - Input from 127.0.0.1:59813 admin
@2017-10-10 01:00:43 INFO  LibServer:111 - Output to 127.0.0.1:59813 What can I do for you?Menu:Create User/Title/Item,Delete User/Title/Item,Monitor System.

@2017-10-10 01:00:43 INFO  LibServer:102 - Input from 127.0.0.1:59813 Create title
@2017-10-10 01:00:43 INFO  LibServer:111 - Output to 127.0.0.1:59813 Please Input Title Info:'ISBN,title'

@2017-10-10 01:00:43 INFO  LibServer:102 - Input from 127.0.0.1:59813 777788899,wrong
@2017-10-10 01:00:43 INFO  LibServer:111 - Output to 127.0.0.1:59813 Your input should in this format:'ISBN,title',ISBN should be a 13-digit number

@2017-10-10 01:00:43 INFO  LibClient:32 - 59814 : Connected to server: /127.0.0.1
@2017-10-10 01:00:43 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:59814] Client Socket: [59814 ]

@2017-10-10 01:00:43 INFO  LibClient:33 - 59814 : Connected to portid: 59814
@2017-10-10 01:00:43 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 01:00:43 INFO  LibServer:102 - Input from 127.0.0.1:59814 Hello
@2017-10-10 01:00:43 INFO  LibServer:119 - Output to 127.0.0.1:59814 Who Are you?Clerk or User?

@2017-10-10 01:00:43 INFO  LibServer:102 - Input from 127.0.0.1:59814 Clerk
@2017-10-10 01:00:43 INFO  LibServer:111 - Output to 127.0.0.1:59814 Please Input The Password:

@2017-10-10 01:00:43 INFO  LibServer:102 - Input from 127.0.0.1:59814 admin
@2017-10-10 01:00:43 INFO  LibServer:111 - Output to 127.0.0.1:59814 What can I do for you?Menu:Create User/Title/Item,Delete User/Title/Item,Monitor System.

@2017-10-10 01:00:43 INFO  LibServer:102 - Input from 127.0.0.1:59814 Create title
@2017-10-10 01:00:43 INFO  LibServer:111 - Output to 127.0.0.1:59814 Please Input Title Info:'ISBN,title'

@2017-10-10 01:00:43 INFO  LibServer:102 - Input from 127.0.0.1:59814 '123456789985,gud book'
@2017-10-10 01:00:43 INFO  String:49 - Operation:Create New Title;Title Info:['123456789985,gud book'];State:Success
@2017-10-10 01:00:43 INFO  LibServer:111 - Output to 127.0.0.1:59814 Success!

@2017-10-10 01:00:43 INFO  LibClient:32 - 59815 : Connected to server: /127.0.0.1
@2017-10-10 01:00:43 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:59815] Client Socket: [59815 ]

@2017-10-10 01:00:43 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 01:00:43 INFO  LibClient:33 - 59815 : Connected to portid: 59815
@2017-10-10 01:00:43 INFO  LibServer:102 - Input from 127.0.0.1:59815 Hello
@2017-10-10 01:00:43 INFO  LibServer:119 - Output to 127.0.0.1:59815 Who Are you?Clerk or User?

@2017-10-10 01:00:43 INFO  LibServer:102 - Input from 127.0.0.1:59815 Clerk
@2017-10-10 01:00:43 INFO  LibServer:111 - Output to 127.0.0.1:59815 Please Input The Password:

@2017-10-10 01:00:43 INFO  LibServer:102 - Input from 127.0.0.1:59815 admin
@2017-10-10 01:00:43 INFO  LibServer:111 - Output to 127.0.0.1:59815 What can I do for you?Menu:Create User/Title/Item,Delete User/Title/Item,Monitor System.

@2017-10-10 01:00:43 INFO  LibServer:102 - Input from 127.0.0.1:59815 Create title
@2017-10-10 01:00:43 INFO  LibServer:111 - Output to 127.0.0.1:59815 Please Input Title Info:'ISBN,title'

@2017-10-10 01:00:43 INFO  LibServer:102 - Input from 127.0.0.1:59815 9781442668584,Harry Potter
@2017-10-10 01:00:43 INFO  String:52 - Operation:Create New Title;Title Info:[9781442668584,Harry Potter];State:Fail;Reason:The ISBN already existed.
@2017-10-10 01:00:43 INFO  LibServer:111 - Output to 127.0.0.1:59815 The Title Already Exists!

@2017-10-10 01:04:40 INFO  LibServer:34 - Binding to port 5050
@2017-10-10 01:04:40 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 01:04:40 INFO  LibServer:48 - Server started: ServerSocket[addr=0.0.0.0/0.0.0.0,localport=5050] 11
@2017-10-10 01:04:40 INFO  String:25 - Operation:Initialize UserTable;UserTable: [[0,Rob@carleton.ca,Rob], [1,Jenny@carleton.ca,Jenny], [2,Alice@carleton.ca,Alice], [3,John@carleton.ca,John], [4,Gail@carleton.ca,Gail]]
@2017-10-10 01:04:40 INFO  String:28 - Operation:Initialize TitleTable;TitleTable: [[9781442668584,Harry Potter], [9781442616899,Percy Jackson], [9781442667181,Silence of the Lambs], [9781611687910,Lord of the Rings], [9781317594277,Atlas Shrugged]]
@2017-10-10 01:04:40 INFO  String:27 - Operation:Initialize ItemTable;ItemTable: [[0,9781442668584,1], [1,9781442616899,1], [2,9781442667181,1], [3,9781611687910,1]]
@2017-10-10 01:04:40 INFO  String:27 - Operation:Initialize LoanTable;LoanTable: [[4,9781442668584,1,2017-10-10 01:04:40,0]]
@2017-10-10 01:04:40 INFO  String:81 - Operation:Apply OutStanding Fee;Fee Info:[4,0];State:Success
@2017-10-10 01:04:40 INFO  String:91 - Operation:Initialize FeeTable;FeeTable: [[0,5], [4,0]]
@2017-10-10 01:04:40 INFO  LibClient:32 - 59819 : Connected to server: /127.0.0.1
@2017-10-10 01:04:40 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:59819] Client Socket: [59819 ]

@2017-10-10 01:04:40 INFO  LibClient:33 - 59819 : Connected to portid: 59819
@2017-10-10 01:04:40 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 01:04:40 INFO  LibServer:102 - Input from 127.0.0.1:59819 Hello
@2017-10-10 01:04:40 INFO  LibServer:119 - Output to 127.0.0.1:59819 Who Are you?Clerk or User?

@2017-10-10 01:04:40 INFO  LibServer:102 - Input from 127.0.0.1:59819 Clerk
@2017-10-10 01:04:40 INFO  LibServer:111 - Output to 127.0.0.1:59819 Please Input The Password:

@2017-10-10 01:04:40 INFO  LibServer:102 - Input from 127.0.0.1:59819 admin
@2017-10-10 01:04:40 INFO  LibServer:111 - Output to 127.0.0.1:59819 What can I do for you?Menu:Create User/Title/Item,Delete User/Title/Item,Monitor System.

@2017-10-10 01:04:40 INFO  LibServer:102 - Input from 127.0.0.1:59819 Create title
@2017-10-10 01:04:40 INFO  LibServer:111 - Output to 127.0.0.1:59819 Please Input Title Info:'ISBN,title'

@2017-10-10 01:04:40 INFO  LibServer:102 - Input from 127.0.0.1:59819 9781442668584,Harry Potter
@2017-10-10 01:04:40 INFO  String:52 - Operation:Create New Title;Title Info:[9781442668584,Harry Potter];State:Fail;Reason:The ISBN already existed.
@2017-10-10 01:04:40 INFO  LibServer:111 - Output to 127.0.0.1:59819 The Title Already Exists!

@2017-10-10 01:04:40 INFO  LibClient:32 - 59820 : Connected to server: /127.0.0.1
@2017-10-10 01:04:40 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:59820] Client Socket: [59820 ]

@2017-10-10 01:04:40 INFO  LibClient:33 - 59820 : Connected to portid: 59820
@2017-10-10 01:04:40 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 01:04:40 INFO  LibServer:102 - Input from 127.0.0.1:59820 Hello
@2017-10-10 01:04:40 INFO  LibServer:119 - Output to 127.0.0.1:59820 Who Are you?Clerk or User?

@2017-10-10 01:04:40 INFO  LibServer:102 - Input from 127.0.0.1:59820 Clerk
@2017-10-10 01:04:40 INFO  LibServer:111 - Output to 127.0.0.1:59820 Please Input The Password:

@2017-10-10 01:04:40 INFO  LibServer:102 - Input from 127.0.0.1:59820 admin
@2017-10-10 01:04:40 INFO  LibServer:111 - Output to 127.0.0.1:59820 What can I do for you?Menu:Create User/Title/Item,Delete User/Title/Item,Monitor System.

@2017-10-10 01:04:40 INFO  LibServer:102 - Input from 127.0.0.1:59820 Create title
@2017-10-10 01:04:40 INFO  LibServer:111 - Output to 127.0.0.1:59820 Please Input Title Info:'ISBN,title'

@2017-10-10 01:04:40 INFO  LibServer:102 - Input from 127.0.0.1:59820 777788899,wrong
@2017-10-10 01:04:40 INFO  LibServer:111 - Output to 127.0.0.1:59820 Your input should in this format:'ISBN,title',ISBN should be a 13-digit number

@2017-10-10 01:04:40 INFO  LibServer:102 - Input from 127.0.0.1:59820 Create title
@2017-10-10 01:04:40 INFO  LibServer:111 - Output to 127.0.0.1:59820 Your input should in this format:'ISBN,title',ISBN should be a 13-digit number

@2017-10-10 01:04:40 INFO  LibServer:102 - Input from 127.0.0.1:59820 9781442668584,Harry Potter
@2017-10-10 01:04:40 INFO  String:52 - Operation:Create New Title;Title Info:[9781442668584,Harry Potter];State:Fail;Reason:The ISBN already existed.
@2017-10-10 01:04:40 INFO  LibServer:111 - Output to 127.0.0.1:59820 The Title Already Exists!

@2017-10-10 01:04:40 INFO  LibClient:32 - 59821 : Connected to server: /127.0.0.1
@2017-10-10 01:04:40 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:59821] Client Socket: [59821 ]

@2017-10-10 01:04:40 INFO  LibClient:33 - 59821 : Connected to portid: 59821
@2017-10-10 01:04:40 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 01:04:40 INFO  LibServer:102 - Input from 127.0.0.1:59821 Hello
@2017-10-10 01:04:40 INFO  LibServer:119 - Output to 127.0.0.1:59821 Who Are you?Clerk or User?

@2017-10-10 01:04:40 INFO  LibServer:102 - Input from 127.0.0.1:59821 Clerk
@2017-10-10 01:04:40 INFO  LibServer:111 - Output to 127.0.0.1:59821 Please Input The Password:

@2017-10-10 01:04:40 INFO  LibServer:102 - Input from 127.0.0.1:59821 admin
@2017-10-10 01:04:40 INFO  LibServer:111 - Output to 127.0.0.1:59821 What can I do for you?Menu:Create User/Title/Item,Delete User/Title/Item,Monitor System.

@2017-10-10 01:04:40 INFO  LibServer:102 - Input from 127.0.0.1:59821 Create title
@2017-10-10 01:04:40 INFO  LibServer:111 - Output to 127.0.0.1:59821 Please Input Title Info:'ISBN,title'

@2017-10-10 01:04:40 INFO  LibServer:102 - Input from 127.0.0.1:59821 '123456789985,gud book'
@2017-10-10 01:04:40 INFO  String:49 - Operation:Create New Title;Title Info:['123456789985,gud book'];State:Success
@2017-10-10 01:04:40 INFO  LibServer:111 - Output to 127.0.0.1:59821 Success!

@2017-10-10 01:04:40 INFO  LibClient:32 - 59822 : Connected to server: /127.0.0.1
@2017-10-10 01:04:40 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:59822] Client Socket: [59822 ]

@2017-10-10 01:04:40 INFO  LibClient:33 - 59822 : Connected to portid: 59822
@2017-10-10 01:04:40 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 01:04:40 INFO  LibServer:102 - Input from 127.0.0.1:59822 Hello
@2017-10-10 01:04:40 INFO  LibServer:119 - Output to 127.0.0.1:59822 Who Are you?Clerk or User?

@2017-10-10 01:04:40 INFO  LibServer:102 - Input from 127.0.0.1:59822 Clerk
@2017-10-10 01:04:40 INFO  LibServer:111 - Output to 127.0.0.1:59822 Please Input The Password:

@2017-10-10 01:04:40 INFO  LibServer:102 - Input from 127.0.0.1:59822 admin
@2017-10-10 01:04:40 INFO  LibServer:111 - Output to 127.0.0.1:59822 What can I do for you?Menu:Create User/Title/Item,Delete User/Title/Item,Monitor System.

@2017-10-10 01:04:40 INFO  LibServer:102 - Input from 127.0.0.1:59822 Create title
@2017-10-10 01:04:40 INFO  LibServer:111 - Output to 127.0.0.1:59822 Please Input Title Info:'ISBN,title'

@2017-10-10 01:04:40 INFO  LibServer:102 - Input from 127.0.0.1:59822 777788899,wrong
@2017-10-10 01:04:40 INFO  LibServer:111 - Output to 127.0.0.1:59822 Your input should in this format:'ISBN,title',ISBN should be a 13-digit number

@2017-10-10 01:04:40 INFO  LibServer:102 - Input from 127.0.0.1:59822 Create title
@2017-10-10 01:04:40 INFO  LibServer:111 - Output to 127.0.0.1:59822 Your input should in this format:'ISBN,title',ISBN should be a 13-digit number

@2017-10-10 01:04:40 INFO  LibServer:102 - Input from 127.0.0.1:59822 '123333789985,gudder book'
@2017-10-10 01:04:40 INFO  String:49 - Operation:Create New Title;Title Info:['123333789985,gudder book'];State:Success
@2017-10-10 01:04:40 INFO  LibServer:111 - Output to 127.0.0.1:59822 Success!

@2017-10-10 01:04:50 INFO  LibServer:34 - Binding to port 5050
@2017-10-10 01:04:50 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 01:04:50 INFO  LibServer:48 - Server started: ServerSocket[addr=0.0.0.0/0.0.0.0,localport=5050] 11
@2017-10-10 01:04:50 INFO  String:25 - Operation:Initialize UserTable;UserTable: [[0,Rob@carleton.ca,Rob], [1,Jenny@carleton.ca,Jenny], [2,Alice@carleton.ca,Alice], [3,John@carleton.ca,John], [4,Gail@carleton.ca,Gail]]
@2017-10-10 01:04:50 INFO  String:28 - Operation:Initialize TitleTable;TitleTable: [[9781442668584,Harry Potter], [9781442616899,Percy Jackson], [9781442667181,Silence of the Lambs], [9781611687910,Lord of the Rings], [9781317594277,Atlas Shrugged]]
@2017-10-10 01:04:50 INFO  String:27 - Operation:Initialize ItemTable;ItemTable: [[0,9781442668584,1], [1,9781442616899,1], [2,9781442667181,1], [3,9781611687910,1]]
@2017-10-10 01:04:51 INFO  String:27 - Operation:Initialize LoanTable;LoanTable: [[4,9781442668584,1,2017-10-10 01:04:51,0]]
@2017-10-10 01:04:51 INFO  String:81 - Operation:Apply OutStanding Fee;Fee Info:[4,0];State:Success
@2017-10-10 01:04:51 INFO  String:91 - Operation:Initialize FeeTable;FeeTable: [[0,5], [4,0]]
@2017-10-10 01:04:51 INFO  LibClient:32 - 59825 : Connected to server: /127.0.0.1
@2017-10-10 01:04:51 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:59825] Client Socket: [59825 ]

@2017-10-10 01:04:51 INFO  LibClient:33 - 59825 : Connected to portid: 59825
@2017-10-10 01:04:51 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 01:04:51 INFO  LibServer:102 - Input from 127.0.0.1:59825 Hello
@2017-10-10 01:04:51 INFO  LibServer:119 - Output to 127.0.0.1:59825 Who Are you?Clerk or User?

@2017-10-10 01:04:51 INFO  LibServer:102 - Input from 127.0.0.1:59825 Clerk
@2017-10-10 01:04:51 INFO  LibServer:111 - Output to 127.0.0.1:59825 Please Input The Password:

@2017-10-10 01:04:51 INFO  LibServer:102 - Input from 127.0.0.1:59825 admin
@2017-10-10 01:04:51 INFO  LibServer:111 - Output to 127.0.0.1:59825 What can I do for you?Menu:Create User/Title/Item,Delete User/Title/Item,Monitor System.

@2017-10-10 01:04:51 INFO  LibServer:102 - Input from 127.0.0.1:59825 Create title
@2017-10-10 01:04:51 INFO  LibServer:111 - Output to 127.0.0.1:59825 Please Input Title Info:'ISBN,title'

@2017-10-10 01:04:51 INFO  LibServer:102 - Input from 127.0.0.1:59825 9781442668584,Harry Potter
@2017-10-10 01:04:51 INFO  String:52 - Operation:Create New Title;Title Info:[9781442668584,Harry Potter];State:Fail;Reason:The ISBN already existed.
@2017-10-10 01:04:51 INFO  LibServer:111 - Output to 127.0.0.1:59825 The Title Already Exists!

@2017-10-10 01:04:51 INFO  LibClient:32 - 59826 : Connected to server: /127.0.0.1
@2017-10-10 01:04:51 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:59826] Client Socket: [59826 ]

@2017-10-10 01:04:51 INFO  LibClient:33 - 59826 : Connected to portid: 59826
@2017-10-10 01:04:51 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 01:04:51 INFO  LibServer:102 - Input from 127.0.0.1:59826 Hello
@2017-10-10 01:04:51 INFO  LibServer:119 - Output to 127.0.0.1:59826 Who Are you?Clerk or User?

@2017-10-10 01:04:51 INFO  LibServer:102 - Input from 127.0.0.1:59826 Clerk
@2017-10-10 01:04:51 INFO  LibServer:111 - Output to 127.0.0.1:59826 Please Input The Password:

@2017-10-10 01:04:51 INFO  LibServer:102 - Input from 127.0.0.1:59826 admin
@2017-10-10 01:04:51 INFO  LibServer:111 - Output to 127.0.0.1:59826 What can I do for you?Menu:Create User/Title/Item,Delete User/Title/Item,Monitor System.

@2017-10-10 01:04:51 INFO  LibServer:102 - Input from 127.0.0.1:59826 Create title
@2017-10-10 01:04:51 INFO  LibServer:111 - Output to 127.0.0.1:59826 Please Input Title Info:'ISBN,title'

@2017-10-10 01:04:51 INFO  LibServer:102 - Input from 127.0.0.1:59826 777788899,wrong
@2017-10-10 01:04:51 INFO  LibServer:111 - Output to 127.0.0.1:59826 Your input should in this format:'ISBN,title',ISBN should be a 13-digit number

@2017-10-10 01:04:51 INFO  LibServer:102 - Input from 127.0.0.1:59826 Create title
@2017-10-10 01:04:51 INFO  LibServer:111 - Output to 127.0.0.1:59826 Your input should in this format:'ISBN,title',ISBN should be a 13-digit number

@2017-10-10 01:04:51 INFO  LibServer:102 - Input from 127.0.0.1:59826 9781442668584,Harry Potter
@2017-10-10 01:04:51 INFO  String:52 - Operation:Create New Title;Title Info:[9781442668584,Harry Potter];State:Fail;Reason:The ISBN already existed.
@2017-10-10 01:04:51 INFO  LibServer:111 - Output to 127.0.0.1:59826 The Title Already Exists!

@2017-10-10 01:04:51 INFO  LibClient:32 - 59827 : Connected to server: /127.0.0.1
@2017-10-10 01:04:51 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:59827] Client Socket: [59827 ]

@2017-10-10 01:04:51 INFO  LibClient:33 - 59827 : Connected to portid: 59827
@2017-10-10 01:04:51 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 01:04:51 INFO  LibServer:102 - Input from 127.0.0.1:59827 Hello
@2017-10-10 01:04:51 INFO  LibServer:119 - Output to 127.0.0.1:59827 Who Are you?Clerk or User?

@2017-10-10 01:04:51 INFO  LibServer:102 - Input from 127.0.0.1:59827 Clerk
@2017-10-10 01:04:51 INFO  LibServer:111 - Output to 127.0.0.1:59827 Please Input The Password:

